code,latitude,longitude,ipnitypes_nodes.node_id,ipnitypes_nodes.type_holder_code
,,,5315,202773
,,,5316,01452197
,,,5317,KUN [KUN1519999]
,,,5318,37873
,,,5319,[2 sheets]
,,,5320,Herb. Z.Z.Yang
DAG,42.991028,47.494194,5321,DAG
,,,5322,Herb. P.J.Spence PS-E-008-H
,,,5323,KEP SC3794 (spirit)
,,,5324,MW0595738 2 sheets
,,,5325,TAUR
,,,5326,WAG WAG.1180513
,,,5327,WAG WAG.1180486
,,,5328,WAG WAG.1782809
,,,5329,Herb. Sri Ganesan Dept. Bot. Madura Coll.
,,,5330,KUN [3 sheets]
,,,5331,1579101
,,,5332,HURP (LCDP voucher)
,,,5333,QCNE In spirit
,,,5334,HPUJ (LCDP voucher)
,,,5335,CAUP (LCDP and photo voucher)
,,,5336,JBL [in spirit]
,,,5337,HURP (LCDP and photo voucher)
,,,5338,AMO spirit
,,,5339,JBL [E1119]
,,,5340,JBL [D6453]
,,,5341,JBL [JBL-spirit]
,,,5342,QCNE Spirit
,,,5343,"F 2211499 (the main specimen, not the flowers in envelope which appear to belong to a different species)"
,,,5344,Herb. UNIBAS
BAM,9.4219,76.6608,5345,BAM
,,,5346,L L.2734271
,,,5347,Manado
,,,5348,L L.2734346
,,,5349,RB 00558771 (2 sheets)
,,,5350,MNHN MNHN-P-P00220783
,,,5351,UEC [UEC018613]
,,,5352,BHCB [BHCB64825]
,,,5353,MNHN MNHN-P-P00078015
,,,5354,MNHN MNHN-P-P00078018
,,,5355,MNHN MNHN-P-P00708248
,,,5356,MNHN MNHN-P-P04780914
FNPS,25.286812,-80.898632,5357,FNPS
,,,5358,MNHN MNHN-P-P00217926
,,,5359,MNHN MNHN-P-P05479942
,,,5360,MNHN MNHN-P-P00221930
,,,5361,MNHN MNHN-P-P00221931
,,,5362,MNHN MNHN-P-P05479943
,,,5363,SP [SP360090]
,,,5364,CEN [CEN00041136]
,,,5365,HUEFS [HUEFS000199840]
,,,5366,SP [SP468419]
,,,5367,MNHN MNHN-P-P00889705
,,,5368,MNHN MNHN-P-P00217871
SWU,37.592363,127.016303,5369,SWU
,,,5370,MNHN MNHN-P-P00221993
,,,5371,MNHN MNHN-P-P04781017
,,,5372,MNHN MNHN-P-P00221533
,,,5373,MNHN MNHN-P-P00221532
,,,5374,MNHN MNHN-P-P00217916
,,,5375,Herb. M. Al-Fatimi [in alcohol
,,,5376,to be deposited in a Yemeni institutional herbarium]
,,,5377,Herb. Al-Fatimi
,,,5378,MNHN MNHN-P-P00685144
,,,5379,MNHN MNHN-PP00217909
,,,5380,CAA
,,,5381,CANB [CANB
,,,5382,DNA [DNA
,,,5383,YUKU [YUIKU02074626]
,,,5384,YUKU [YUKU02074625]
,,,5385,OL [OL
,,,5386,Herb. Soc. Ci. Nat. de Sestao
,,,5387,Herbarium of Sakarya University
SAKU,40.74444444,30.32805556,5388,SAKU
,,,5389,SING [SING0192239]
,,,5390,P [P00807164]
,,,5391,E [E00955838]
,,,5392,E [E00646946]
,,,5393,BKF [SN174405]
,,,5394,L [L3933204]
,,,5395,E [E00646941]
,,,5396,SING [SING0201160]
,,,5397,P [P00807169]
,,,5398,SEL [SEL095415]
,,,5399,TAI [TAI289813]
,,,5400,KYO sheet & spirit
,,,5401,WU VG09-VG
,,,5402,WU 3855 (spirit)
,,,5403,Hb. GUL
,,,5404,Hb. VANF
,,,5405,2437686
,,,5406,Herb. Bot. Gard. Holguín
,,,5407,Tarbiat Modares University Herbarium
,,,5408,PAUB GSE
,,,5409,0865766
,,,5410,Herb. Fco Gómiz
,,,5411,11792
,,,5412,Herb. P. Soria
,,,5413,11801
,,,5414,KEP SC11647 (spirit)
,,,5415,SAR spirit
,,,5416,FEUH Including spirit
,,,5417,149564.2
,,,5418,268875
,,,5419,HIB [HIB
,,,5420,0189505
,,,5421,0189506]
,,,5422,"Herb. Fac. Nat. Sci., Natl. Univ. Laos"
,,,5423,"Sri Ganesan Herbarium (Department of Botany, The Madura College, Madurai)"
,,,5424,HUEFS [HUEFS000032100]
,,,5425,ALCB [ALCB044377]
,,,5426,MEL [MEL2067499]
,,,5427,CHR [CHR333534]
,,,5428,P P00971675-P00971678 [all part of single specimen]
CBNB,-4.448975,48.40302,5429,CBNB
,,,5430,2407328
,,,5431,QCA (in spirit)
,,,5432,HPUSECI
,,,5433,HPUCESI
,,,5434,Herb. Gilan Agric. Nat. Resources Res. Center
,,,5435,"AK [AK382940A (Fig. 2), AK382940B (Fig. 3)]"
,,,5436,UNITEC [UNITEC
NPH,29.945292,121.604899,5437,NPH
TUM,48.399352,11.721885,5438,TUM
KUELAP,61346,775221,5439,KUELAP
,,,5440,KYO [sheet and spirit]
,,,5441,cebu
,,,5442,cmuh
,,,5443,JARI
,,,5444,2629942
,,,5445,IPN
BGT,22.845285,108.288811,5446,BGT
GIB,36.1408,5.3536,5447,GIB
,,,5448,Herb. Dept. Bot. Bharathidasan Univ.
,,,5449,"Herb. Dept. of Botany, Bharathidasan Univ., Tiruchirappalli"
,,,5450,000005
,,,5451,BHCB ex BHMH
,,,5452,CR CR-4018964 -
KBA,37,128,5453,KBA
,,,5454,ANK [ANK
,,,5455,"WAG WAG.1576038, WAG.1576039 [2 sheets]"
,,,5456,WAG WAG.1587477
,,,5457,"WAG WAG0232743, WAG0232744 [2 sheets]"
,,,5458,WAG WAG.1575982
,,,5459,MO [2 sheets]
,,,5460,G [2 sheets]
,,,5461,WAG WAG.1576469
,,,5462,"WAG WAG0151260, WAG0151261, WAG0151262 [3 sheets]"
,,,5463,MO to be distributed
,,,5464,JBL J0159 (spirit)
,,,5465,596689/B
,,,5466,QCA 243317 [2 sheets]
,,,5467,F [2 sheets]
,,,5468,TBR
CAP,20.79,41.38888889,5469,CAP
,,,5470,GRM MHNGr.2021.49505
,,,5471,HVSF
,,,5472,Herb. Mersin University
,,,5473,"Herb. Mewar University, Chittorgarh, Rajasthan MUCR"
,,,5474,LEO
PAMP,42.8044,-1.66481,5475,PAMP
,,,5476,MEXU To be deposited
,,,5477,01067174
,,,5478,01058078
,,,5479,ZN
UUH,51.819,107.628693,5480,UUH
,,,5481,BR to be distributed
,,,5482,NY to be distributed
,,,5483,R to be distributed
,,,5484,RB to be distributed
,,,5485,SI to be distributed
,,,5486,SP to be distributed
,,,5487,35925
,,,5488,KUN [KUN1418097]
,,,5489,BRIT [BRIT478072]
,,,5490,CAS [CAS346898]
,,,5491,E [E01016879]
,,,5492,GH [GH00288213]
,,,5493,Herbarium of Gifu University
,,,5494,86969
,,,5495,MKSU
,,,5496,TAI [TAI289769]
JVR,9.999054,-84.115196,5497,JVR
UCBD,8.5039,76.951,5498,UCBD
UCBD,8.50269,76.94903,5498,UCBD
,,,5499,YUH
,,,5500,01061388
,,,5501,HA (HA 5333 – left hand plant)
,,,5502,HA (HA
,,,5503,QAP [QAP
,,,5504,QCNE (QCNE
,,,5505,508075
,,,5506,Herb. Du Du-37107
,,,5507,Herb. Du Du-32850
AKSU,38.328232,33.985336,5508,AKSU
,,,5509,Herb. Du Du-37124
,,,5510,Herb. Du Du-37109
,,,5511,Herb. Du Du-29905
,,,5512,Herb Du. Du-15636
,,,5513,Herb. Du Du-29960
,,,5514,Herb. Du Du-29912
,,,5515,Herb. Du Du-37094
,,,5516,Herb. Du Du-37115
,,,5517,Herb. Du Du-32854
,,,5518,Herb. Du Du-29967
,,,5519,Herb. Bingöl Univ. Biology Dept.
,,,5520,Herb. Du Du-32789
VALD,-39.8,-73.2333,5521,VALD
,,,5522,WU 4134 (spirit)
,,,5523,1498890
,,,5524,Herb. J.-M.Royer
,,,5525,KOR [KOR
,,,5526,L Beek
,,,5527,GLM [GLM Nr.
,,,5528,QCA-7010714 -
,,,5529,QCA-7010670 -
,,,5530,02715254
,,,5531,0120286
,,,5532,BCMX
,,,5533,HCIAD
HJBC,24.841218,-107.385121,5534,HJBC
,,,5535,HUUA
,,,5536,00066
,,,5537,00067
,,,5538,03109070
,,,5539,03109071
,,,5540,ECUAMZ 
UTCEC,-0.998654733,-78.62338018,5541,UTCEC
,,,5542,215148
,,,5543,6911392
,,,5544,6911393
,,,5545,6911394
,,,5546,215150
,,,5547,6911396
,,,5548,6911397
,,,5549,6911398
,,,5550,Herb. M.Çiçek
MOQ,-17.190248,-70.936537,5551,MOQ
,,,5552,OXA
,,,5553,0865934
,,,5554,HACAM
,,,5555,SPNH
,,,5556,P P04921958 available at: https://science.mnhn.fr/institution/mnhn/collection/p/item/p04921958
,,,5557,S-G S-G-7139 available at: http://herbarium.nrm.se/specimens/S-G-7139
,,,5558,CSFI [CSFI069613]
,,,5559,"Herb. RILOG (The Silva Tarouca Research Institute for Landscape and Ornamental Gardening, Czech Republic)"
,,,5560,?BOGOR
,,,5561,CDB
UH,17.36591,78.517891,5562,UH
,,,5563,RB [RB
,,,5564,CEPEC [CEPEC
,,,5565,US [US
,,,5566,VEN [VEN377719]
,,,5567,INPA [INPA
,,,5568,NY [NY1183432]
,,,5569,SPF [SPF
,,,5570,HUEFS [HUEFS
,,,5571,"KEP (spirit collection,"
,,,5572,"KEP [spirit collection, No. barcode"
,,,5573,GA [Fig.
,,,5574,IND [Fig.
,,,5575,GH [Fig.
,,,5576,0858306
,,,5577,UCLA
,,,5578,READING
,,,5579,L L.2066282
,,,5580,BO spirit
,,,5581,TTM spirit
,,,5582,MPU (MPU1375316)
,,,5583,wag
,,,5584,ppc
,,,5585,INPA [INPA132663]
,,,5586,K [K000370549]
,,,5587,MG [MG114944]
,,,5588,NY [NY02270928
,,,5589,RB [RB00579725]
,,,5590,BRNM 20169/36 (six sheets)
,,,5591,00557326
,,,5592,MO [MO1837714]
,,,5593,U [U0131055]
HFSL,-8.774009,-63.903797,5594,HFSL
,,,5595,KUN [KUN1511675]
,,,5596,KUN [KUN1511676]
,,,5597,JSU [HHE
,,,5598,01058154
,,,5599,WAG WAG.1524509
,,,5600,L L.4197610
,,,5601,L L.2336619
,,,5602,L L.2328612
,,,5603,L L.2332322
,,,5604,FSH
,,,5605,RB RB827493 [barcode
,,,5606,66061
,,,5607,Herb. El Mokni (at the Faculty of Pharmacy of Monastir)
SPIF,40.472193,-122.317121,5608,SPIF
XBGH,37.5786,111.1339,5609,XBGH
,,,5610,"HUA 220628, 220629 [mounted on 2 sheets]"
,,,5611,FEUH incl. spirit
,,,5612,BR [BR0000015253569V]
,,,5613,Herb. Bingöl University
,,,5614,KFP
IZ,38.60524,27.06645,5615,IZ
,,,5616,NERIST
,,,5617,KUN [KUN-1511702]
,,,5618,HAJB [HAJB#1256]
,,,5619,B [B#101204689]
USMP,5.358296,100.304473,5620,USMP
,,,5621,STCH
,,,5622,THIM [THIM17728]
,,,5623,THIM [THIM18604]
,,,5624,CRY
,,,5625,DUKE [DUKE406710]
,,,5626,DUKE [DUKE405280]
,,,5627,Bali Botanic Garden
,,,5628,K (spirit)
,,,5629,K 001044306 a
,,,5630,K 001044306 b
,,,5631,WELT P016609 p.p. [top left plant]
,,,5632,WELT P016609 p.p. [bottom left and right plants]
,,,5633,EGE [EGE43202]
,,,5634,[EGE43739]
,,,5635,CORD [CORD
,,,5636,BHCB [BHCB
,,,5637,CORD [CORD00101760]
,,,5638,Fanamby field station herbarium
,,,5639,HAJB [HAJB #1260]
,,,5640,B [B #385857]
,,,5641,HAJB [HAJB #1261-1263]
,,,5642,B [B#532001]
,,,5643,HAJB [HAJB #1266-1267]
,,,5644,PAL-Gr [PAL-Gr #59075]
,,,5645,HDJM
,,,5646,NY [NY01340569]
,,,5647,"MO [MO04661737,"
,,,5648,E [inclusive flowering material in spirit]
ENSA,36.722581,3.148824,5649,ENSA
BZCM,33.8405146,115.7681322,5650,BZCM
,,,5651,LBH
,,,5652,411627
,,,5653,411628
,,,5654,00424011
,,,5655,00424012
XIN,25.023695,104.918442,5656,XIN
,,,5657,ames
,,,5658,IBRC [IBRC Herb. No.
,,,5659,RIG [RIG22IRS-041]
,,,5660,RIG [RIG22IRS-035]
,,,5661,IBRC [Her. No.
,,,5662,RIG [22IRS-076]
,,,5663,RIG [RIG22IRS-038]
HUFSP,-23.719033,-46.627745,5664,HUFSP
,,,5665,SD [SD249169]
,,,5666,SD [SD274504]
,,,5667,SD [SD274496]
,,,5668,K 001044317 p.p. [left hand plant]
,,,5669,K 001044317 p.p. [middle and right hand plants and fronds]
LAG,-28.477217,-48.784328,5670,LAG
,,,5671,FNU [FNU0041324]
,,,5672,FNU [FNU0041325]
,,,5673,Ankara Y?ld?r?m Beyaz?t University - AYBU
,,,5674,S S-R-1578
,,,5675,CNS 151007 [3 sheets and spirit]
,,,5676,BRI to be distributed
,,,5677,CANB to be distributed
,,,5678,MEL to be distributed
,,,5679,K to be distributed
,,,5680,L to be distributed
,,,5681,SING to be distributed
,,,5682,JBB [JBB34413]
,,,5683,TOLI [TOLI26800]
,,,5684,M (spirit)
,,,5685,SEL [SEL117454]
WZUH,28.006465,120.685137,5686,WZUH
,,,5687,"MW MW0595750,"
,,,5688,"MW MW0595753, MW0595754, MW0595755,"
,,,5689,HCIB [HCIB
,,,5690,USM [spirit]
RFFP,-22.83008,-43.068134,5691,RFFP
TTM,13.7496,100.516361,5692,TTM
,,,5693,HSNU [HSNU00079864]
,,,5694,HSNU [HSNU00079862]
,,,5695,Iran Kordestan Herbarium
XZ,29.652519,91.118652,5696,XZ
,,,5697,L L.1479387
,,,5698,USTH 016424 (incl. spirit)
,,,5699,CBG 8413639 [2 sheets]
ERBG,-35.7503,150.1611,5700,ERBG
,,,5701,CANB [to be distributed]
,,,5702,CUBH
,,,5703,K [2 sheets]
,,,5704,MSMN
,,,5705,HURB [2 sheets]
,,,5706,K 56265.000 (spirit)
,,,5707,KAG [KAG153198]
,,,5708,RB [RB00728413]
,,,5709,HTBC
,,,5710,KUN [KUN1543824]
MCH,9.9709,76.281,5711,MCH
,,,5712,BR [BR0000024941891]
,,,5713,"L [L4446681],"
,,,5714,KUBH (Kerala University Herbarium)
,,,5715,SGO [SGO119165]
DH,42.872921,-76.975533,5716,DH
,,,5717,HARV
,,,5718,SD [SD223624]
,,,5719,CNS QRS
,,,5720,spirit QRS
,,,5721,WAG WAG.1610518
,,,5722,WAG WAG.1611082
,,,5723,WAG.1611084 [3 parts]
,,,5724,BRLU BRLU0027468 and spirit
,,,5725,BRLU [2 part specimen] BRLU0024324 and spirit
,,,5726,WAG WAG.1963405
,,,5727,CAS CAS-BOT-BC321655
,,,5728,UCD
,,,5729,CUVC Spirit
,,,5730,JAUM Spirit
,,,5731,HUA Spirit
,,,5732,MBK [MBK0328223]
,,,5733,GDA Fanero
,,,5734,"Kasetsart University, Faculty of Forestry, Bangkok, Thailand"
,,,5735,"HHBG HZ054452, HZ054453,"
,,,5736,LAE [LAE256314]
,,,5737,K [K000922490]
,,,5738,L [L.2882045]
,,,5739,ANUB [ANUB008515]
,,,5740,"ANUB [ANUB008516,"
,,,5741,CSH [CSH0192378]
,,,5742,NPH [NPH001410]
,,,5743,PE [PE02347459]
,,,5744,PE [PE02347457]
,,,5745,MAPANCE
,,,5746,US US3314101 (barcode
,,,5747,UGDA UGDA-DLSz [spirit]
,,,5748,CSH [CSH0186434]
,,,5749,"CSH [CSH0186431], [CSH0186433], [CSH0118470]"
,,,5750,"MOL 000110 (1/2), 000111 (2/2)"
,,,5751,"MOL 000113, 000114, 000115,"
,,,5752,P00516020 [2 part specimen]
,,,5753,UCM
,,,5754,F 628681 (fragment)
,,,5755,MOL 00003236 (fragment)
,,,5756,HUEFS [HUEFS000127109]
,,,5757,EIF [EIF
KSM,36.376384,127.374863,5758,KSM
,,,5759,HJBHO
,,,5760,PAL Gr
,,,5761,WAGPD
,,,5762,BO [BO1985840]
,,,5763,BO [BO1985839]
,,,5764,BHCB [BHCB190958]
,,,5765,PDA spirit
,,,5766,WAG [2 part specimen] WAG.1662404 and spirit
,,,5767,AK 368108 p.p.
,,,5768,AK 368118 p.p.
,,,5769,AK 368118 p.p
,,,5770,herb. Cattaneo
BZ,-6.565512,106.838943,5771,BZ
,,,5772,WAG WAG.1466458
CQNM,29.602442,106.832138,5773,CQNM
,,,5774,Bingöl University Herbarium
SAC,9.9855,76.2786,5775,SAC
,,,5776,Herb. Komarov Bot. Inst.
,,,5777,UMNG
,,,5778,UAMIZ [in two sheets]
,,,5779,WAG WAG.1620439
,,,5780,WAG.1620437 and spirit
GEO,33.791009,-84.324051,5781,GEO
,,,5782,"ANBU [ANUB,"
,,,5783,"ANBU [ANUB, 008491,"
,,,5784,GHU
,,,5785,FNU [FNU0041131]
,,,5786,FNU [FNU0041132]
,,,5787,herb. Institute of Bioresources and Sustainable Development
LNCM,41.7922,123.4328,5788,LNCM
,,,5789,CEPEC [2 sheets]
GOE,53.716671,-0.86667,5790,GOE
,,,5791,LZ LZ-32
,,,5792,DR DR-41
,,,5793,"DR DR-41 214, pro parte"
,,,5794,TASH [TASH-003743]
,,,5795,TK [TK-002339]
,,,5796,TASH [TASH-003748
,,,5797,Bingöl University Faculty of Arts and Sciences Herbarium
,,,5798,Herb. K.Rushforth
,,,5799,"MO 3,134,900"
,,,5800,"PR [2 sheets] 973721,"
,,,5801,"PR 973723, 973724, 973725, 973726,"
,,,5802,"PRA 20405,"
LUSC,-27.7925983,-50.3067398,5803,LUSC
,,,5804,BK 71524 [238-D]
,,,5805,BK 71546 [238-B]
,,,5806,"WT [238-C,E,F]"
,,,5807,US [US-3742219]
,,,5808,NTUF F00008308–F00008315 [8 sheets]
,,,5809,LEC ORC
,,,5810,YUKU YUKU02074622 -
,,,5811,FAUC [FAUC36396]
,,,5812,BM [BM000900353]
,,,5813,HAST [HAST29822]
,,,5814,BM [BM000846380]
,,,5815,E [E00320675]
,,,5816,"MO [MO-3105792, acc. #"
,,,5817,L [L.2882218]
,,,5818,K [K000014635]
,,,5819,CSFI [CSFI069626]
,,,5820,Herb. Akçiçek
,,,5821,L L.2520634
,,,5822,WAG [2 part specimen] WAG.1672632
,,,5823,"PRA 26145, and duplicates"
,,,5824,BRNM 735357 [no. det.
,,,5825,PRA [no. det
,,,5826,"PRA 36094, and duplicates"
,,,5827,KAM 36880 (det. no.)
,,,5828,PRA 37010 (det. no.)
,,,5829,"PRA 27323, and duplicates"
,,,5830,"PRA 27288, and duplicates"
,,,5831,"PRA 35957, and duplicates"
,,,5832,"PRA 26148, and duplicates"
,,,5833,PRA [no. det.
,,,5834,"PRA 27686, and duplicates"
,,,5835,"PRA 36089, and duplicates"
,,,5836,"PRA 36076, and duplicates"
,,,5837,"PRA 26126, and duplicates"
,,,5838,"PRA 27695, and duplicates"
,,,5839,"PRA 25473, and duplicates"
,,,5840,"PRA 25479, and duplicates"
,,,5841,"PRA 25435, and duplicates"
,,,5842,"PRA 36088, and duplicates"
,,,5843,"PRA 27673, and duplicates"
,,,5844,"PRA 36161, and duplicates"
,,,5845,"PRA 25516, and duplicates"
,,,5846,"PRA 36099, and duplicates"
,,,5847,"PRA 35755, and duplicates"
,,,5848,"PRA 35776, and duplicates"
,,,5849,PRA 35837 and duplicates
,,,5850,"PRA 25406, and duplicates"
,,,5851,"PRA 27342, and duplicates"
,,,5852,"PRA 27278, and duplicates"
,,,5853,"PRA 26062, and duplicates"
,,,5854,"PRA 26113, and duplicates"
,,,5855,"PRA 26175, and duplicates"
,,,5856,"PRA 36036, and duplicates"
,,,5857,"PRA 36046, and duplicates"
,,,5858,"PRA 26151, and duplicates"
,,,5859,"PRA 27677, and duplicates"
,,,5860,"PRA 36052, and duplicates"
,,,5861,TNM TNM-BP02449
,,,5862,"BM [BM-000801750,"
,,,5863,US [US-01580253
,,,5864,TNM TNM-BP00352
,,,5865,TNM TNM-BP03371
,,,5866,FNU [FNU0041314]
,,,5867,FNU [FNU0041315]
HAG,-12.5887,-69.208883,5868,HAG
,,,5869,KEP [KEP280004 (spirit collection)]
,,,5870,KEP spirit collection
,,,5871,UPCB [spirit]
,,,5872,"TOSEHIM, herb.Orchid Society of Eastern Himalaya"
,,,5873,MBK [MBK
,,,5874,UBC [UBC
,,,5875,PDA [spirit]
,,,5876,L [L4420634]
,,,5877,PAL-Gr [PAL-Gr #40262]
,,,5878,B [B #100069543]
,,,5879,IBIW n
,,,5880,TOB n
,,,5881,IBIW 2a
,,,5882,L L.2972067
,,,5883,NSW 834760 [spirit]
,,,5884,MO [MO-1405111]
,,,5885,WAG WAG.1667822
,,,5886,HUEFS HUEFS108806 [on two sheets]
,,,5887,MAC [MAC0065667]
,,,5888,SYS [SYS00236854]
,,,5889,SYS [SYS00236855]
,,,5890,[to be distributed]
,,,5891,QME
